order_id,order_datetime,customer_id,channel,payment_method,status
O502605,2024-04-25 18:00:00,C10385,mobile app,Credit Card,Completed
O502606,2025-01-29 06:00:00,C10013,Web,Credit Card,Completed
O502607,2025-01-03 00:00:00,C10256,Mobile App,Debit Card,Completed
O502608,2025-06-21 07:00:00,C10345,Web,Credit Card,Completed
O502609,2024-11-19 02:00:00,C10697,Web,Cash,Completed
O502610,2024-06-18 22:00:00,C10344,instagram,Credit Card,Completed
O502611,2025-06-19 13:00:00,C10399,Mobile App,Debit Card,Cancelled
O502612,2024-02-26 23:00:00,C10206,Instagram,Credit Card,Completed
O502613,2024-06-17 10:00:00,C10857,Mobile App,Debit Card,Completed
O502614,2024-04-17 07:00:00,C10171,Web,Credit Card ,Completed
O502615,2024-10-08 10:00:00,C10463,Mobile App,Credit Card,Completed
O502616,2025-05-06 11:00:00,C10269,Mobile App,Credit Card,Completed
O502617,2024-03-06 21:00:00,C10220,WhatsApp,Credit Card,Completed
O502618,2024-03-23 18:00:00,C10151,Web,Cash,Completed
O502619,2024-04-03 08:00:00,C10622,Instagram,Credit Card,Completed
O502620,2024-06-14 06:00:00,C10182,Instagram,Debit Card,Completed
O502621,2025-03-05 01:00:00,C10398,Mobile App,Cash,Completed
O502622,2024-11-12 20:00:00,C10850,Instagram,MercadoPago,Completed
O502623,2024-12-12 16:00:00,C10071,Web,Cash,Completed
O502624,2024-09-05 16:00:00,C10417,WhatsApp,Cash,Cancelled
O502625,2025-06-25 09:00:00,C10897,Marketplace,Debit Card,Completed
O502626,2025-05-22 20:00:00,C10282,Web,Transfer,Completed
O502627,2025-01-11 19:00:00,C10073,Instagram,Credit Card,Completed
O502628,2024-11-08 05:00:00,C10354,Mobile App,Credit Card,Completed
O502629,2024-06-19 23:00:00,C10726,Mobile App,MercadoPago,Completed
O502630,2024-03-27 12:00:00,C10496,Mobile App,Debit Card,Completed
O502631,2024-08-05 23:00:00,C10327,Web,Transfer,Completed
O502632,2024-05-04 18:00:00,C10534,Mobile App,Transfer,Completed
O502633,2024-06-05 00:00:00,C10579,Marketplace,Credit Card,Completed
O502634,2025-04-01 04:00:00,C10446,Web,MercadoPago,Completed
O502635,2024-08-21 02:00:00,C10372,Web,Debit Card,Completed
O502636,2024-11-09 19:00:00,C10361,Web,Credit Card,Completed
O502637,2024-11-03 03:00:00,C10092,Web,MercadoPago,Completed
O502638,2024-03-09 12:00:00,C10320,Marketplace,Credit Card,Completed
O502639,2025-06-07 11:00:00,C10323,Marketplace,MercadoPago,Completed
O502640,2024-05-11 00:00:00,C10383,Instagram,Debit Card,Completed
O502641,2024-01-11 02:00:00,C10574,Mobile App,Credit Card,Completed
O502642,2024-06-19 05:00:00,C10735,Web,MercadoPago,Completed
O502643,2024-11-27 10:00:00,C10736,instagram,Debit Card,Completed
O502644,2024-10-29 21:00:00,C10880,Marketplace,Credit Card,Completed
O502645,2024-10-24 02:00:00,C10345,Mobile App,Credit Card,Completed
O502646,2024-10-11 12:00:00,C10848,mobile app,MercadoPago,Completed
O502647,2024-12-14 10:00:00,C10102,Instagram,Credit Card,Pending
O502648,2025-01-03 12:00:00,C10214,Marketplace,MercadoPago,Pending
O502649,2024-09-20 19:00:00,C10191,Web,Credit Card,Refunded
O502650,2024-05-26 08:00:00,C10671,Marketplace,Debit Card,Completed
O502651,2025-07-12 05:00:00,C10883,Web,MercadoPago,Completed
O502652,2024-03-03 11:00:00,C10718,Web,Credit Card,Completed
O502653,2025-03-04 19:00:00,C10780,Web,Debit Card,Pending
O502654,2024-03-30 22:00:00,C10193,Web,MercadoPago,Completed
O502655,2025-02-27 12:00:00,C10379,Web,MercadoPago,Completed
O502656,2025-05-19 21:00:00,C10402,Web,Debit Card,Completed
O502657,2024-08-03 02:00:00,C10663,Mobile App,Debit Card,Completed
O502658,2025-03-11 10:00:00,C10748,Marketplace,MercadoPago,Completed
O502659,2024-06-17 07:00:00,C10599,WhatsApp,MercadoPago,Completed
O502660,2024-03-25 19:00:00,C10010,Web,MercadoPago,Completed
O502661,2025-04-22 15:00:00,C10186,Mobile App,Credit Card,Pending
O502662,2024-11-28 09:00:00,C10725,Instagram,Cash,Completed
O502663,2024-02-05 17:00:00,C10014,Web,Credit Card,Completed
O502664,2024-06-08 07:00:00,C10777,Marketplace,Credit Card,Completed
O502665,2024-10-09 02:00:00,C10296,Marketplace,Credit Card,Completed
O502666,2025-01-20 01:00:00,C10410,Web,Credit Card,Completed
O502667,2025-05-22 14:00:00,C10584,Instagram,Credit Card,Completed
O502668,2024-01-13 10:00:00,C10051,Marketplace,Credit Card,Completed
O502669,2024-10-28 20:00:00,C10639,Web,Credit Card,Completed
O502670,2024-02-08 11:00:00,C10027,web,Transfer,Completed
O502671,2024-06-25 08:00:00,C10576,Web,Credit Card,Completed
O502672,2025-07-09 11:00:00,C10016,Web,Credit Card,Completed
O502673,2024-06-28 10:00:00,C10350,Mobile App,Credit Card,Completed
O502674,2024-04-26 15:00:00,C10427,Mobile App,Credit Card,Completed
O502675,2024-10-01 02:00:00,C10649,Web,Credit Card,Completed
O502676,2024-07-22 03:00:00,C10830,Instagram,Debit Card,Completed
O502677,2024-08-09 22:00:00,C10228,Web,Cash,Completed
O502678,2025-05-25 14:00:00,C10765,Web,MercadoPago,Completed
O502679,2024-10-01 06:00:00,C10209,Web,MercadoPago,Completed
O502680,2025-05-24 21:00:00,C10430,Mobile App,Credit Card,Completed
O502681,2024-03-16 02:00:00,C10293,Web,Credit Card,Completed
O502682,2025-03-30 09:00:00,C10742,Web,Credit Card,Completed
O502683,2025-07-10 09:00:00,C10752,Web,MercadoPago,Completed
O502684,2025-06-13 02:00:00,C10581,Marketplace,Credit Card,Completed
O502685,2025-04-05 05:00:00,C10103,WhatsApp,Debit Card,Cancelled
O502686,2024-04-20 17:00:00,C10203,Web,Credit Card,Completed
O502687,2025-06-13 18:00:00,C10052,Web,Credit Card,Completed
O502688,2024-05-19 10:00:00,C10374,mobile app,Cash,Cancelled
O502689,2025-02-06 15:00:00,C10841,Marketplace,MercadoPago,Completed
O502690,2024-05-02 21:00:00,C10053,Web,MercadoPago,Completed
O502691,2024-02-09 05:00:00,C10275,Instagram,Debit Card,Pending
O502692,2024-03-20 11:00:00,C10334,Mobile App,MercadoPago,Refunded
O502693,2024-07-20 13:00:00,C10030,Mobile App,Debit Card,Completed
O502694,2025-07-24 00:00:00,C10134,Mobile App,MercadoPago,Completed
O502695,2024-12-03 17:00:00,C10057,WhatsApp,Credit Card,Completed
O502696,2024-02-21 19:00:00,C10104,Marketplace,Debit Card,Completed
O502697,2024-08-25 08:00:00,C10265,Web,Transfer,Completed
O502698,2025-07-18 07:00:00,C10521,Web,Credit Card,Completed
O502699,2025-06-09 15:00:00,C10495,Mobile App,MercadoPago,Cancelled
O502700,2024-03-02 02:00:00,C10252,Web,Cash,Completed
O502701,2024-06-13 21:00:00,C10294,Marketplace,Debit Card,Completed
O502702,2024-03-22 22:00:00,C10667,Marketplace,Credit Card,Completed
O502703,2024-01-16 15:00:00,C10157,Marketplace,Debit Card,Completed
O502704,2024-01-11 22:00:00,C10548,WhatsApp,MercadoPago,Completed
O502705,2024-06-30 18:00:00,C10630,Web,Debit Card,Completed
O502706,2024-09-27 22:00:00,C10066,Instagram,Credit Card,Completed
O502707,2025-04-27 12:00:00,C10753,Marketplace,Debit Card,Completed
O502708,2025-04-27 19:00:00,C10298,Web,Credit Card,Completed
O502709,2025-02-26 08:00:00,C10462,Marketplace,MercadoPago,Completed
O502710,2024-11-22 09:00:00,C10724,Web,Credit Card,Completed
O502711,2024-03-19 21:00:00,C10819,Marketplace,Debit Card,Completed
O502712,2024-12-03 18:00:00,C10100,Mobile App,MercadoPago,Completed
O502713,2025-05-07 18:00:00,C10055,Web,Credit Card,Completed
O502714,2024-03-09 20:00:00,C10331,Mobile App,Credit Card,Completed
O502715,2024-08-18 20:00:00,C10835,Mobile App,Credit Card,Cancelled
O502716,2025-05-28 21:00:00,C10750,Web,Credit Card,Completed
O502717,2024-06-11 04:00:00,C10392,Web,Credit Card,Completed
O502718,2024-01-25 23:00:00,C10742,Web,Cash,Completed
O502719,2024-07-19 15:00:00,C10873,Mobile App,MercadoPago,Completed
O502720,2024-03-20 16:00:00,C10380,Instagram,MercadoPago,Completed
O502721,2025-01-30 04:00:00,C10091,Instagram,MercadoPago,Completed
O502722,2025-01-01 08:00:00,C10790,Mobile App,Credit Card,Completed
O502723,2024-12-23 04:00:00,C10446,Marketplace,Credit Card,Completed
O502724,2024-06-24 13:00:00,C10108,Web,Credit Card,Completed
O502725,2024-05-31 13:00:00,C10316,marketplace,MercadoPago,Completed
O502726,2025-03-07 11:00:00,C10167,Web,Transfer,Completed
O502727,2025-06-06 19:00:00,C10811,Web,Credit Card,Completed
O502728,2025-01-22 02:00:00,C10434,Mobile App,Credit Card,Completed
O502729,2024-08-21 07:00:00,C10441,Web,Debit Card,Completed
O502730,2024-09-25 16:00:00,C10217,Marketplace,Debit Card,Completed
O502731,2024-12-22 13:00:00,C10221,Marketplace,MercadoPago,Completed
O502732,2025-03-24 10:00:00,C10672,Web,Credit Card,Completed
O502733,2025-04-28 19:00:00,C10527,Web,MercadoPago,Completed
O502734,2025-07-26 21:00:00,C10277,Instagram,Credit Card,Completed
O502735,2024-11-03 14:00:00,C10568,Marketplace,Transfer ,Cancelled
O502736,2025-03-20 12:00:00,C10573,Web,MercadoPago,Completed
O502737,2025-01-09 06:00:00,C10874,Web,MercadoPago,Completed
O502738,2024-05-28 17:00:00,C10465,Mobile App,Credit Card,Completed
O502739,2024-11-17 03:00:00,C10838,Mobile App,Credit Card,Completed
O502740,2024-02-01 02:00:00,C10753,web,Debit Card,Completed
O502741,2024-12-20 08:00:00,C10601,Web,Credit Card,Pending
O502742,2024-07-12 01:00:00,C10583,Instagram,Debit Card,Completed
O502743,2024-02-08 08:00:00,C10837,Mobile App,MercadoPago,Completed
O502744,2025-01-21 05:00:00,C10029,WhatsApp,Credit Card,Completed
O502745,2025-07-28 02:00:00,C10358,Marketplace,Debit Card,Completed
O502746,2024-10-19 00:00:00,C10287,Instagram,Credit Card,Completed
O502747,2025-04-04 05:00:00,C10085,Web,MercadoPago,Completed
O502748,2024-04-09 05:00:00,C10233,Marketplace,Cash,Completed
O502749,2024-05-30 18:00:00,C10746,Web,Debit Card,Completed
O502750,2025-01-09 13:00:00,C10312,Mobile App,Credit Card,Completed
O502751,2024-07-04 03:00:00,C10364,Mobile App,MercadoPago,Completed
O502752,2024-01-12 08:00:00,C10776,Web,Transfer,Completed
O502753,2025-04-11 18:00:00,C10798,Instagram,Credit Card,Pending
O502754,2025-06-25 23:00:00,C10838,instagram,MercadoPago,Completed
O502755,2024-03-14 21:00:00,C10268,web,Cash,Completed
O502756,2024-04-16 03:00:00,C10697,Mobile App,Debit Card,Cancelled
O502757,2024-05-11 20:00:00,C10130,Web,Debit Card,Completed
O502758,2024-07-18 04:00:00,C10802,Web,Credit Card,Completed
O502759,2025-06-21 21:00:00,C10788,Marketplace,Debit Card,Completed
O502760,2024-02-09 10:00:00,C10831,Web,Credit Card,Completed
O502761,2025-03-28 09:00:00,C10350,instagram,Credit Card,Completed
O502762,2024-01-22 02:00:00,C10179,Web,Credit Card,Completed
O502763,2024-10-06 23:00:00,C10801,Mobile App,Credit Card,Pending
O502764,2024-12-17 11:00:00,C10479,mobile app,Credit Card,Completed
O502765,2024-12-28 09:00:00,C10888,Web,Debit Card,Completed
O502766,2025-06-13 13:00:00,C10162,Web,Debit Card,Completed
O502767,2025-04-17 22:00:00,C10782,Marketplace,Debit Card,Completed
O502768,2024-09-22 00:00:00,C10887,Marketplace,Credit Card,Completed
O502769,2024-11-15 01:00:00,C10095,Web,Credit Card,Completed
O502770,2024-05-29 14:00:00,C10773,Mobile App,MercadoPago,Completed
O502771,2025-02-23 08:00:00,C10509,Web,Debit Card,Completed
O502772,2025-05-14 09:00:00,C10364,Web,Cash,Completed
O502773,2024-02-19 16:00:00,C10352,Mobile App,Credit Card,Refunded
O502774,2025-06-09 17:00:00,C10799,Web,Debit Card,Completed
O502775,2025-06-23 01:00:00,C10435,Marketplace,Credit Card,Cancelled
O502776,2024-03-02 00:00:00,C10082,Marketplace,Transfer,Completed
O502777,2024-01-17 06:00:00,C10224,Instagram,MercadoPago,Completed
O502778,2024-08-21 23:00:00,C10411,Mobile App,MercadoPago,Completed
O502779,2025-06-11 20:00:00,C10734,Instagram,Cash,Pending
O502780,2025-04-27 01:00:00,C10117,mobile app,Credit Card,Completed
O502781,2025-06-26 21:00:00,C10481,Mobile App,Debit Card,Completed
O502782,2024-09-11 10:00:00,C10191,WhatsApp,Debit Card,Completed
O502783,2025-06-30 03:00:00,C10590,Mobile App,Debit Card,Completed
O502784,2025-01-04 08:00:00,C10589,Web,Credit Card,Completed
O502785,2024-04-16 16:00:00,C10658,Marketplace,MercadoPago,Completed
O502786,2024-09-01 11:00:00,C10106,Instagram,MercadoPago,Completed
O502787,2024-02-20 11:00:00,C10381,Marketplace,Credit Card,Completed
O502788,2025-01-15 01:00:00,C10782,Mobile App,Credit Card,Completed
O502789,2024-03-05 03:00:00,C10389,Mobile App,Credit Card,Completed
O502790,2025-01-14 08:00:00,C10243,WhatsApp,Transfer,Completed
O502791,2024-01-27 19:00:00,C10584,Web,Credit Card,Completed
O502792,2025-06-13 18:00:00,C10868,Mobile App,MercadoPago,Completed
O502793,2024-12-28 05:00:00,C10467,Web,Transfer,Completed
O502794,2025-01-06 17:00:00,C10865,Mobile App,Debit Card,Cancelled
O502795,2024-02-23 11:00:00,C10537,Mobile App,Debit Card,Completed
O502796,2024-11-16 00:00:00,C10209,Web,Credit Card,Completed
O502797,2025-03-05 14:00:00,C10603,Web,MercadoPago,Completed
O502798,2024-11-02 01:00:00,C10636,Mobile App,Debit Card,Completed
O502799,2025-06-15 00:00:00,C10072,Web,Cash,Completed
O502800,2024-07-01 18:00:00,C10634,Web,Debit Card,Completed
O502801,2025-05-16 04:00:00,C10308,Marketplace,Transfer,Refunded
O502802,2024-02-08 07:00:00,C10695,Web,Credit Card,Completed
O502803,2025-05-25 02:00:00,C10698,Mobile App,Debit Card,Completed
O502804,2024-04-07 11:00:00,C10709,Instagram,MercadoPago,Completed
O502805,2025-01-07 19:00:00,C10589,Web,MercadoPago,Completed
O502806,2024-09-04 02:00:00,C10859,Web,MercadoPago,Completed
O502807,2024-08-13 02:00:00,C10185,Mobile App,Credit Card,Refunded
O502808,2024-08-23 23:00:00,C10855,Marketplace,Cash,Completed
O502809,2025-02-23 05:00:00,C10252,Instagram,Cash,Completed
O502810,2025-06-11 16:00:00,C10012,Instagram,Credit Card,Completed
O502811,2024-08-07 19:00:00,C10298,Marketplace,MercadoPago,Completed
O502812,2024-01-22 03:00:00,C10075,Web,Credit Card,Completed
O502813,2024-02-29 20:00:00,C10050,Web,Transfer,Completed
O502814,2025-03-24 15:00:00,C10786,Web,Credit Card,Completed
O502815,2025-04-29 02:00:00,C10148,Web,Cash,Completed
O502816,2024-12-30 14:00:00,C10730,Marketplace,Credit Card,Completed
O502817,2024-11-02 10:00:00,C10121,Mobile App,Debit Card,Completed
O502818,2025-04-15 14:00:00,C10210,Web,Credit Card,Completed
O502819,2024-07-07 04:00:00,C10279,Marketplace,Credit Card,Completed
O502820,2025-07-30 16:00:00,C10537,Web,Debit Card,Completed
O502821,2024-05-30 22:00:00,C10684,Web,Credit Card,Completed
O502822,2024-07-02 07:00:00,C10155,Mobile App,Transfer,Pending
O502823,2024-07-28 21:00:00,C10237,Web,Cash,Cancelled
O502824,2025-05-25 09:00:00,C10375,Web,MercadoPago,Refunded
O502825,2024-12-03 23:00:00,C10081,Web,MercadoPago,Completed
O502826,2024-06-03 19:00:00,C10491,Web,Credit Card,Completed
O502827,2024-11-22 13:00:00,C10355,marketplace,Credit Card,Completed
O502828,2024-02-24 05:00:00,C10272,Instagram,Debit Card,Completed
O502829,2024-11-03 02:00:00,C10579,Web,Credit Card,Completed
O502830,2024-08-04 01:00:00,C10043,Web,MercadoPago,Pending
O502831,2024-03-30 19:00:00,C10572,Marketplace,Credit Card,Completed
O502832,2024-09-24 03:00:00,C10122,Instagram,MercadoPago,Completed
O502833,2024-09-22 05:00:00,C10348,Web,Credit Card,Completed
O502834,2025-07-30 17:00:00,C10707,Web,MercadoPago,Completed
O502835,2024-01-29 20:00:00,C10329,Marketplace,Credit Card,Completed
O502836,2025-06-06 14:00:00,C10408,Mobile App,Credit Card,Completed
O502837,2024-03-02 14:00:00,C10322,Web,Transfer,Completed
O502838,2024-09-23 12:00:00,C10110,Mobile App,Credit Card,Completed
O502839,2024-12-18 00:00:00,C10769,Web,Transfer,Completed
O502840,2025-03-18 14:00:00,C10088,Mobile App,Debit Card,Completed
O502841,2024-01-19 09:00:00,C10432,Mobile App,Credit Card,Completed
O502842,2025-02-23 17:00:00,C10709,Instagram,MercadoPago,Completed
O502843,2024-04-20 06:00:00,C10793,Mobile App,Debit Card,Completed
O502844,2024-08-05 01:00:00,C10711,Web,Transfer,Completed
O502845,2025-05-15 12:00:00,C10098,Web,Debit Card,Completed
O502846,2024-09-29 05:00:00,C10538,Instagram,Debit Card,Completed
O502847,2024-07-13 21:00:00,C10600,Web,Credit Card,Completed
O502848,2024-10-27 11:00:00,C10145,Web,Credit Card,Completed
O502849,2025-02-17 15:00:00,C10693,Web,Debit Card,Completed
O502850,2025-05-11 23:00:00,C10256,Marketplace,Credit Card,Cancelled
O502851,2024-04-20 05:00:00,C10188,Mobile App,Credit Card,Cancelled
O502852,2024-12-08 02:00:00,C10239,Web,Transfer,Completed
O502853,2025-01-23 04:00:00,C10870,Web,Transfer,Completed
O502854,2025-05-22 09:00:00,C10898,Instagram,Credit Card,Completed
O502855,2025-03-27 22:00:00,C10502,Mobile App,Credit Card,Completed
O502856,2024-11-26 13:00:00,C10707,Marketplace,Credit Card,Completed
O502857,2024-08-16 04:00:00,C10808,Instagram,Credit Card,Completed
O502858,2024-11-26 08:00:00,C10676,Instagram,Credit Card,Completed
O502859,2024-03-27 16:00:00,C10818,Web,Credit Card,Completed
O502860,2024-09-10 17:00:00,C10270,WhatsApp,Cash,Completed
O502861,2024-11-04 04:00:00,C10519,Web,Transfer,Completed
O502862,2025-02-09 19:00:00,C10549,Web,Credit Card,Completed
O502863,2024-11-20 21:00:00,C10113,Instagram,Credit Card,Completed
O502864,2024-02-05 21:00:00,C10338,Web,Transfer,Pending
O502865,2024-12-13 18:00:00,C10567,Web,Credit Card,Completed
O502866,2024-05-25 14:00:00,C10358,Web,MercadoPago,Completed
O502867,2024-02-07 16:00:00,C10649,mobile app,MercadoPago,Cancelled
O502868,2024-02-22 21:00:00,C10613,Web,Debit Card,Refunded
O502869,2024-01-17 20:00:00,C10333,Marketplace,Credit Card,Completed
O502870,2025-01-11 11:00:00,C10688,Instagram,MercadoPago,Completed
O502871,2025-02-19 14:00:00,C10168,Mobile App,Cash,Completed
O502872,2025-02-10 12:00:00,C10338,Web,Debit Card,Completed
O502873,2024-02-19 08:00:00,C10797,Instagram,Transfer,Pending
O502874,2025-01-07 10:00:00,C10260,Web,Credit Card,Completed
O502875,2024-03-12 21:00:00,C10886,Web,Credit Card,Completed
O502876,2025-04-19 04:00:00,C10734,Web,Transfer,Completed
O502877,2024-12-18 14:00:00,C10198,Mobile App,MercadoPago,Completed
O502878,2025-06-28 01:00:00,C10210,Web,Debit Card,Completed
O502879,2024-08-30 03:00:00,C10286,Web,MercadoPago,Completed
O502880,2024-08-21 14:00:00,C10691,Web,Credit Card,Completed
O502881,2024-06-13 20:00:00,C10761,Web,Credit Card,Completed
O502882,2024-01-08 03:00:00,C10742,Mobile App,Debit Card,Completed
O502883,2024-12-18 17:00:00,C10471,Marketplace,Credit Card,Completed
O502884,2024-04-06 02:00:00,C10481,Marketplace,Debit Card,Completed
O502885,2025-01-24 14:00:00,C10022,Web,Credit Card,Completed
O502886,2025-02-16 10:00:00,C10559,Web,MercadoPago,Completed
O502887,2025-02-19 03:00:00,C10108,WhatsApp,MercadoPago,Completed
O502888,2024-01-18 13:00:00,C10295,Web,Debit Card,Completed
O502889,2024-08-18 20:00:00,C10005,Instagram,Credit Card,Completed
O502890,2025-01-26 17:00:00,C10549,Web,Debit Card,Cancelled
O502891,2024-07-13 19:00:00,C10680,Instagram,Cash,Completed
O502892,2025-01-13 10:00:00,C10867,Web,Debit Card,Completed
O502893,2025-06-26 01:00:00,C10794,Web,Credit Card,Completed
O502894,2025-04-22 11:00:00,C10202,Marketplace,Credit Card,Completed
O502895,2025-07-02 16:00:00,C10324,Mobile App,Credit Card,Pending
O502896,2025-07-12 17:00:00,C10824,Web,Credit Card,Completed
O502897,2024-10-08 04:00:00,C10784,Mobile App,MercadoPago,Completed
O502898,2024-09-11 07:00:00,C10243,Marketplace,MercadoPago,Completed
O502899,2024-03-02 09:00:00,C10326,Web,Credit Card,Completed
O502900,2024-05-15 03:00:00,C10046,Web,Credit Card,Completed
O502901,2025-06-11 22:00:00,C10760,Mobile App,Credit Card,Completed
O502902,2024-03-31 21:00:00,C10590,Web,MercadoPago,Completed
O502903,2025-02-05 17:00:00,C10621,Mobile App,Debit Card,Completed
O502904,2024-05-09 00:00:00,C10012,Web,Transfer,Completed
O502905,2024-10-03 22:00:00,C10379,Web,Credit Card,Completed
O502906,2025-04-22 00:00:00,C10364,Web,Debit Card,Completed
O502907,2025-04-17 20:00:00,C10601,Mobile App,Credit Card,Completed
O502908,2025-02-11 14:00:00,C10341,Web,Credit Card,Completed
O502909,2024-09-02 02:00:00,C10859,Web,Debit Card,Completed
O502910,2025-06-01 23:00:00,C10791,Web,Debit Card,Completed
O502911,2024-09-06 06:00:00,C10220,WhatsApp,Credit Card,Completed
O502912,2025-05-22 05:00:00,C10072,Web,Credit Card,Completed
O502913,2024-08-29 14:00:00,C10745,Marketplace,Credit Card,Cancelled
O502914,2025-02-05 03:00:00,C10771,Web,Credit Card,Completed
O502915,2024-12-16 15:00:00,C10624,Web,Debit Card,Completed
O502916,2024-12-16 11:00:00,C10045,mobile app,MercadoPago,Refunded
O502917,2025-06-03 10:00:00,C10503,Mobile App,Credit Card,Pending
O502918,2025-02-14 06:00:00,C10273,WhatsApp,Credit Card,Completed
O502919,2025-06-14 00:00:00,C10554,Instagram,Credit Card,Completed
